,PassengerId,Survived
0,892,0.04877922481220871
1,893,0.3266473201648999
2,894,0.16808578578482208
3,895,0.3150194777303757
4,896,0.5258359956427711
5,897,0.19200854835884093
6,898,0.31529783926654953
7,899,0.12913930888922506
8,900,0.7109404897400131
9,901,0.10308871289073637
10,902,0.019430877221626064
11,903,0.14342127622025147
12,904,0.9819017207643319
13,905,0.1214970219440639
14,906,0.9483974332942808
15,907,0.9296953382378373
16,908,0.15675962187729484
17,909,0.3169500638547218
18,910,0.49831398085147816
19,911,0.4301648801266786
20,912,0.34047429470802126
21,913,0.42117508525393965
22,914,0.9796906791221746
23,915,0.49435054019547264
24,916,0.8790188963752508
25,917,0.06712738665104706
26,918,0.9775885945684677
27,919,0.281153205308741
28,920,0.5286433720026305
29,921,0.4101768728054456
30,922,0.08156610342156612
31,923,0.14092274741787017
32,924,0.4085951439389876
33,925,0.23578526342357534
34,926,0.4549548728468983
35,927,0.3292993413639337
36,928,0.35148563881929556
37,929,0.36747748483349807
38,930,0.09589280295107835
39,931,0.5204841274018314
40,932,0.23194606787002578
41,933,0.577015499286151
42,934,0.10074311630281943
43,935,0.9296140147152626
44,936,0.9661954578320645
45,937,0.13190856889477195
46,938,0.3670328041660718
47,939,0.10682540365007696
48,940,0.8998314307560409
49,941,0.43792715784429687
50,942,0.3755896361359004
51,943,0.20363585624382202
52,944,0.8819219597808431
53,945,0.8215321070327006
54,946,0.23898019743122534
55,947,0.07565638341741872
56,948,0.04507456460120234
57,949,0.09779502432585008
58,950,0.08468995411711339
59,951,0.9646438922027977
60,952,0.09206649121682106
61,953,0.16235774082670598
62,954,0.08953517241808885
63,955,0.7498101763674885
64,956,0.5057425451631314
65,957,0.879265540546707
66,958,0.750885296875621
67,959,0.14180855438267784
68,960,0.38162549275155333
69,961,0.7881533500558696
70,962,0.7681105338279235
71,963,0.04637774969745501
72,964,0.30480405745221945
73,965,0.35026621394573293
74,966,0.9632076355412124
75,967,0.40970106445919313
76,968,0.045877608661242866
77,969,0.8182303192155677
78,970,0.1548832579094339
79,971,0.7681105338279235
80,972,0.6973306419579718
81,973,0.19809348764602708
82,974,0.20548427715793272
83,975,0.019430877221626064
84,976,0.18836395318273869
85,977,0.2818113550848515
86,978,0.8072930717512559
87,979,0.41076960813541186
88,980,0.7940712254782367
89,981,0.8282686829760744
90,982,0.5787285941671027
91,983,0.1315378608360955
92,984,0.8740635112038408
93,985,0.045877608661242866
94,986,0.329601555638609
95,987,0.16325110861799685
96,988,0.8507074053663234
97,989,0.17518248380358295
98,990,0.4861696525498255
99,991,0.10528958261450473
100,992,0.9839125145495464
101,993,0.10400030995985758
102,994,0.10682540365007696
103,995,0.16065137292440754
104,996,0.5656645268767977
105,997,0.10681526342063598
106,998,0.17290214923266609
107,999,0.10682540365007696
108,1000,0.14741148864174738
109,1001,0.08110943408342634
110,1002,0.17301011008319037
111,1003,0.7986527941118129
112,1004,0.9222683527607617
113,1005,0.591151956748129
114,1006,0.8724213696064065
115,1007,0.3813576614259623
116,1008,0.07966198022670289
117,1009,0.760742908787898
118,1010,0.4719914040931068
119,1011,0.9422237085691202
120,1012,0.8999794193247962
121,1013,0.114068870162421
122,1014,0.9868546525031263
123,1015,0.04128220248632217
124,1016,0.10682540365007696
125,1017,0.5839109566246162
126,1018,0.11348639356513114
127,1019,0.7484003769818686
128,1020,0.22902826169012605
129,1021,0.0715639820848097
130,1022,0.29837942062287365
131,1023,0.32855981811654533
132,1024,0.08418644174666821
133,1025,0.13773191799219345
134,1026,0.06512319743866468
135,1027,0.08865420013798242
136,1028,0.22136730919632436
