,PassengerId,Survived
0,892,0.06897886417434534
1,893,0.4654723367254718
2,894,0.1321444422265182
3,895,0.10992520251098763
4,896,0.923522529289842
5,897,0.3720120803640327
6,898,0.6804496029236923
7,899,0.16411500586084157
8,900,0.6804496029236923
9,901,0.04836059627149738
10,902,0.10992520251098763
11,903,0.2931549497545502
12,904,0.9736849009576283
13,905,0.06726887324997383
14,906,0.9300179159683292
15,907,0.8265455741601854
16,908,0.18657530231445932
17,909,0.13543396123378293
18,910,0.14784965899728467
19,911,0.5145829396799679
20,912,0.27297650762798653
21,913,0.41844131613339164
22,914,0.863996863448098
23,915,0.20269416819579295
24,916,0.9457395680536175
25,917,0.0543970809230754
26,918,0.9555167055167054
27,919,0.13543396123378293
28,920,0.4008069257299465
29,921,0.04836059627149738
30,922,0.13040923569489024
31,923,0.12113542004924724
32,924,0.8615110343959843
33,925,0.3231022058226787
34,926,0.33366684554924975
35,927,0.13543396123378293
36,928,0.5570663625542505
37,929,0.10138749717609014
38,930,0.10992520251098763
39,931,0.6493211856326184
40,932,0.09730948893895504
41,933,0.5256019906958372
42,934,0.06897886417434534
43,935,0.8422435469707444
44,936,0.9964777646595829
45,937,0.10992520251098763
46,938,0.4008069257299465
47,939,0.13543396123378293
48,940,0.9477567886658796
49,941,0.855266773606269
50,942,0.33366684554924975
51,943,0.07624569015589373
52,944,0.9568391204754843
53,945,0.7769093904376919
54,946,0.17973502198990768
55,947,0.01255700829355864
56,948,0.05812014082416666
57,949,0.11953042935150907
58,950,0.12409149602499406
59,951,0.9957300275482095
60,952,0.10992520251098763
61,953,0.17973502198990768
62,954,0.13543396123378293
63,955,0.6804496029236923
64,956,0.7867169858176177
65,957,0.8654539064750884
66,958,0.5570663625542505
67,959,0.12057868850527492
68,960,0.44915157342269346
69,961,0.8107866894955046
70,962,0.6804496029236923
71,963,0.10992520251098763
72,964,0.5570663625542505
73,965,0.5195124566406594
74,966,0.8410644724823689
75,967,0.10880986179741327
76,968,0.10992520251098763
77,969,0.8594343894542004
78,970,0.07624569015589373
79,971,0.6804496029236923
80,972,0.43067512242192224
81,973,0.17839744229478893
82,974,0.2931549497545502
83,975,0.10992520251098763
84,976,0.17973502198990768
85,977,0.0949435029594317
86,978,0.5570663625542505
87,979,0.5570663625542505
88,980,0.5145829396799679
89,981,0.8204105660662858
90,982,0.5916995254055628
91,983,0.13543396123378293
92,984,0.8933525611211564
93,985,0.10992520251098763
94,986,0.3830626223182564
95,987,0.13543396123378293
96,988,0.9547765884854035
97,989,0.10992520251098763
98,990,0.5570663625542505
99,991,0.1469038191336339
100,992,0.9551717677150896
101,993,0.09714867011241983
102,994,0.13543396123378293
103,995,0.13543396123378293
104,996,0.8157246958811932
105,997,0.08467115434938782
106,998,0.13543396123378293
107,999,0.13543396123378293
108,1000,0.10992520251098763
109,1001,0.38693792624420065
110,1002,0.17973502198990768
111,1003,0.6804496029236923
112,1004,0.8416222033845357
113,1005,0.6804496029236923
114,1006,0.9067582666156381
115,1007,0.05428991015838266
116,1008,0.06897886417434534
117,1009,0.9355050697965137
118,1010,0.2731537588133879
119,1011,0.8265455741601854
120,1012,0.9127409163071659
121,1013,0.09713769221685306
122,1014,0.9551717677150896
123,1015,0.13543396123378293
124,1016,0.13543396123378293
125,1017,0.34164022076219497
126,1018,0.13543396123378293
127,1019,0.9426587301587303
128,1020,0.17973502198990768
129,1021,0.10992520251098763
130,1022,0.1469038191336339
131,1023,0.353106847432875
132,1024,0.05572236971774226
133,1025,0.14363308161450558
134,1026,0.1469038191336339
135,1027,0.10992520251098763
136,1028,0.13543396123378293
137,1029,0.07624569015589373
138,1030,0.5570663625542505
139,1031,0.022154423945245978
140,1032,0.03486432641020412
141,1033,0.9795500459136823
142,1034,0.3773454867797357
143,1035,0.08201734618656954
144,1036,0.2931549497545502
145,1037,0.10391134484882232
146,1038,0.2068727543297349
