,PassengerId,Survived
0,892,0.06376422682857624
1,893,0.5125691696249132
2,894,0.07020902138300028
3,895,0.12480295180925169
4,896,0.8836679105659037
5,897,0.2004916543243346
6,898,0.7142408603125043
7,899,0.41509443355454656
8,900,0.7142408603125043
9,901,0.027476560979925707
10,902,0.12480295180925169
11,903,0.2356207925252867
12,904,0.9604958153945058
13,905,0.0733841467231683
14,906,0.7810875940548686
15,907,0.5661594665728454
16,908,0.38241359314487633
17,909,0.10695904743573688
18,910,0.35986380142120994
19,911,0.5870012434765947
20,912,0.3768486301993936
21,913,0.13482048157843482
22,914,0.8654620325186234
23,915,0.1086720305211695
24,916,0.9563897723164982
25,917,0.010264804271010624
26,918,0.861265209111961
27,919,0.10695904743573688
28,920,0.3010398309999081
29,921,0.027476560979925707
30,922,0.2367417629025186
31,923,0.1534039487179051
32,924,0.7616684708977768
33,925,0.1987560636736906
34,926,0.46234130089349645
35,927,0.10695904743573688
36,928,0.7484842254280534
37,929,0.4317633700063624
38,930,0.12480295180925169
39,931,0.34896847029840805
40,932,0.2186042878683813
41,933,0.4356034822063052
42,934,0.06376422682857624
43,935,0.8529872196966142
44,936,0.9823223043269379
45,937,0.12480295180925169
46,938,0.3010398309999081
47,939,0.10695904743573688
48,940,0.9771216975019311
49,941,0.8120130372876452
50,942,0.46234130089349645
51,943,0.21754472044974832
52,944,0.9163700013075382
53,945,0.954668460939707
54,946,0.13651748684574763
55,947,0.019724782795083586
56,948,0.020284479201626016
57,949,0.18399782548972157
58,950,0.32974692407675865
59,951,0.9865210329372766
60,952,0.12480295180925169
61,953,0.13651748684574763
62,954,0.10695904743573688
63,955,0.7142408603125043
64,956,0.7646948480473077
65,957,0.767408657245487
66,958,0.7484842254280534
67,959,0.08567919120714844
68,960,0.35695899328137876
69,961,0.8719581089973298
70,962,0.7142408603125043
71,963,0.12480295180925169
72,964,0.7484842254280534
73,965,0.5757776751195118
74,966,0.7788433354451686
75,967,0.1443872696002551
76,968,0.12480295180925169
